having_IP_Address,URL_Length,Shortening_Service,having_At_symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,Domain_registration_length,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,Redirect,on_mouseover,RightClick,Iframe,age_of_domain,Result
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,0,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,0,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,1,1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,1,-1,-1,-1,-1,-1,1
1,1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
1,1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,0,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,0,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1,1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,1,-1,-1,-1,-1,1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,-1,1,0,1,1,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,0,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
1,1,-1,1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,-1,1,-1,0,1,0,1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,1,-1,1,0,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,1,1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,-1,1,0,1,1,1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,1,-1,1,0,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,1,1,-1,-1,-1,-1,1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,-1,1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1,0,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,1,-1,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,1,-1,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,1,0,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,0,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,1,0,1,-1,0,1,1,0,-1,-1,-1,-1,-1,1
